 ## Time[ps]  Epot[eV]  Etot[eV]  Ekin[eV]  <Edelta>  <Etot>  <T[K]>
      3160.0000    -5804.89490   -5658.89343     146.00147       -1.97003   -5662.64998     784.31924
      3170.0000    -5794.45177   -5647.77899     146.67278       -1.91330   -5655.49976     800.67708
      3180.0000    -5802.52634   -5663.05338     139.47296       -1.89109   -5652.70102     796.25230
      3190.0000    -5795.06802   -5647.80773     147.26028       -1.89752   -5653.51109     797.82027
      3200.0000    -5802.99842   -5655.12413     147.87429       -1.84246   -5646.57203     816.23412
      3210.0000    -5799.32347   -5648.92287     150.40060       -1.87760   -5651.00058     805.65284
      3220.0000    -5803.34986   -5656.29695     147.05292       -1.92322   -5656.75075     795.66450
      3230.0000    -5808.44661   -5664.45844     143.98816       -1.94679   -5659.72112     786.28636
      3240.0000    -5798.92744   -5648.75030     150.17714       -1.91941   -5656.27055     790.64018
      3250.0000    -5796.67039   -5649.21245     147.45794       -1.81466   -5643.06730     818.33644
      3260.0000    -5801.50595   -5651.63101     149.87494       -1.86738   -5649.71173     809.61281
      3270.0000    -5795.07054   -5644.48948     150.58106       -1.85501   -5648.15297     807.59225
      3280.0000    -5796.34756   -5649.56818     146.77938       -1.86597   -5649.53451     803.35607
      3290.0000    -5796.99809   -5648.57258     148.42551       -1.86262   -5649.11264     808.01747
      3300.0000    -5804.02919   -5657.81635     146.21285       -1.87864   -5651.13145     803.92977
      3310.0000    -5802.23893   -5654.73163     147.50730       -1.94130   -5659.02905     787.97818
      3320.0000    -5797.89123   -5645.29989     152.59134       -1.88826   -5652.34352     798.60331
      3330.0000    -5797.21130   -5649.81088     147.40042       -1.88122   -5651.45676     803.88355
      3340.0000    -5798.53633   -5647.17566     151.36067       -1.83707   -5645.89243     809.15294
      3350.0000    -5800.66437   -5650.95174     149.71263       -1.83050   -5645.06384     806.60976
      3360.0000    -5791.11495   -5644.17450     146.94045       -1.87243   -5650.34847     798.26918
      3370.0000    -5797.19776   -5653.78455     143.41321       -1.85885   -5648.63730     797.90463
      3380.0000    -5802.84064   -5653.99049     148.85015       -1.87870   -5651.13857     796.86922
      3390.0000    -5801.86953   -5660.16989     141.69964       -1.91239   -5655.38521     796.69317
      3400.0000    -5798.49647   -5655.25183     143.24464       -1.92064   -5656.42473     788.42212
      3410.0000    -5799.06588   -5654.88418     144.18169       -1.89514   -5653.21093     801.33210
      3420.0000    -5799.36360   -5655.57476     143.78883       -1.87909   -5651.18876     802.43364
      3430.0000    -5802.22183   -5651.34927     150.87256       -1.93305   -5657.98906     790.08279
      3440.0000    -5805.43586   -5659.05944     146.37642       -1.91130   -5655.24763     797.65637
      3450.0000    -5802.50180   -5653.88690     148.61490       -1.92406   -5656.85666     794.38471
      3460.0000    -5800.33612   -5657.23223     143.10388       -1.91159   -5655.28434     794.54035
      3470.0000    -5794.95734   -5641.91142     153.04592       -1.87024   -5650.07338     804.99371
      3480.0000    -5796.57162   -5654.42488     142.14673       -1.84108   -5646.39779     812.72634
      3490.0000    -5801.31736   -5653.96317     147.35419       -1.89637   -5653.36572     805.30004
      3500.0000    -5799.51034   -5650.51041     148.99993       -1.90024   -5653.85383     801.06631
      3510.0000    -5805.23689   -5658.17489     147.06200       -1.87994   -5651.29495     798.31075
      3520.0000    -5800.26725   -5662.91070     137.35656       -1.94805   -5659.87984     782.24002
      3530.0000    -5803.17201   -5655.57261     147.59940       -1.87810   -5651.06355     801.74184
      3540.0000    -5794.53215   -5650.13345     144.39870       -1.88394   -5651.79946     797.54039
      3550.0000    -5797.76675   -5657.70907     140.05768       -1.91175   -5655.30416     796.20405
      3560.0000    -5797.29376   -5645.39815     151.89561       -1.93055   -5657.67435     789.42455
      3570.0000    -5783.20690   -5639.19721     144.00970       -1.83468   -5645.59127     816.05526
      3580.0000    -5794.57594   -5649.89652     144.67943       -1.83131   -5645.16565     804.56802
      3590.0000    -5797.03682   -5654.39790     142.63892       -1.90093   -5653.94082     796.00173
      3600.0000    -5798.26906   -5648.11104     150.15802       -1.85852   -5648.59621     806.64934
      3610.0000    -5800.42137   -5651.34314     149.07823       -1.87432   -5650.58725     799.18473
      3620.0000    -5796.70267   -5653.83885     142.86381       -1.87740   -5650.97542     799.89176
      3630.0000    -5795.91579   -5657.99734     137.91845       -1.96005   -5661.39186     782.75399
      3640.0000    -5802.57599   -5659.12574     143.45025       -1.96265   -5661.71954     778.69660
      3650.0000    -5797.69721   -5652.51351     145.18370       -1.87770   -5651.01292     799.23266
      3660.0000    -5796.03259   -5654.81143     141.22116       -1.87604   -5650.80343     801.31344
      3670.0000    -5793.19123   -5643.12267     150.06856       -1.85581   -5648.25381     803.46416
      3680.0000    -5798.51815   -5654.19607     144.32207       -1.89404   -5653.07245     793.84468
      3690.0000    -5804.30081   -5658.47648     145.82433       -1.90954   -5655.02654     794.89748
      3700.0000    -5801.31241   -5657.48364     143.82878       -1.91744   -5656.02215     796.90714
      3710.0000    -5799.67646   -5654.36699     145.30947       -1.91610   -5655.85352     792.70846
      3720.0000    -5789.68292   -5644.82533     144.85759       -1.85227   -5647.80765     805.88530
      3730.0000    -5796.11492   -5652.22766     143.88726       -1.87004   -5650.04735     803.73785
      3740.0000    -5798.32037   -5657.09483     141.22554       -1.90324   -5654.23224     794.66335
      3750.0000    -5799.30809   -5654.54025     144.76784       -1.92874   -5657.44664     783.21458
      3760.0000    -5800.43057   -5654.97089     145.45968       -1.88161   -5651.50630     802.01821
      3770.0000    -5796.59188   -5653.00826     143.58362       -1.88283   -5651.66001     797.86355
      3780.0000    -5800.55952   -5656.81585     143.74367       -1.88003   -5651.30623     802.88690
      3790.0000    -5800.86690   -5654.11902     146.74788       -1.91126   -5655.24236     791.90596
      3800.0000    -5795.82979   -5656.38185     139.44794       -1.88653   -5652.12565     796.53290
      3810.0000    -5802.96634   -5656.04052     146.92582       -1.91931   -5656.25701     798.19754
      3820.0000    -5801.74624   -5657.10152     144.64472       -1.93852   -5658.67931     789.51487
      3830.0000    -5804.96341   -5659.37442     145.58899       -1.92266   -5656.68012     789.67862
      3840.0000    -5796.70239   -5650.24261     146.45978       -1.89449   -5653.12951     798.16364
      3850.0000    -5789.40554   -5641.34488     148.06066       -1.85323   -5647.92910     806.51764
      3860.0000    -5792.85020   -5644.99522     147.85498       -1.83155   -5645.19671     812.65967
      3870.0000    -5803.82587   -5659.66496     144.16091       -1.88137   -5651.47624     801.73103
      3880.0000    -5794.25463   -5646.45094     147.80369       -1.90315   -5654.22041     794.99092
      3890.0000    -5800.35046   -5655.87563     144.47483       -1.92824   -5657.38271     786.27114
      3900.0000    -5796.25929   -5649.76591     146.49338       -1.93320   -5658.00839     791.39662
      3910.0000    -5799.84658   -5653.21261     146.63397       -1.89255   -5652.88498     798.99842
      3920.0000    -5799.99968   -5658.76866     141.23102       -1.88140   -5651.47988     801.15815
      3930.0000    -5807.99497   -5659.88441     148.11056       -1.89665   -5653.40204     794.46728
      3940.0000    -5798.90013   -5653.17686     145.72327       -1.94817   -5659.89483     784.06295
      3950.0000    -5801.63048   -5655.85814     145.77233       -1.90168   -5654.03586     797.05961
      3960.0000    -5800.27927   -5657.78482     142.49445       -1.93119   -5657.75544     787.72242
      3970.0000    -5785.88901   -5640.27547     145.61354       -1.87332   -5650.46087     795.05260
      3980.0000    -5792.63066   -5643.00608     149.62458       -1.80363   -5641.67751     811.61400
      3990.0000    -5797.32855   -5647.17085     150.15770       -1.85878   -5648.62805     798.47819
      4000.0000    -5795.94766   -5653.91503     142.03263       -1.87455   -5650.61544     800.22917
      4010.0000    -5812.94454   -5672.35538     140.58916       -1.99545   -5665.85365     770.07181
      4020.0000    -5816.83607   -5679.89909     136.93697       -2.08706   -5677.40057     753.56997
      4030.0000    -5817.18995   -5681.67334     135.51661       -2.09526   -5678.43386     756.26666
      4040.0000    -5826.04571   -5687.03749     139.00822       -2.12257   -5681.87558     753.65803
      4050.0000    -5816.10119   -5679.10393     136.99725       -2.14431   -5684.61685     737.20882
      4060.0000    -5815.75431   -5677.01033     138.74398       -2.09787   -5678.76302     748.79790
      4070.0000    -5819.81519   -5677.02961     142.78558       -2.10945   -5680.22315     756.97807
      4080.0000    -5814.75180   -5677.78768     136.96412       -2.09441   -5678.32741     751.73453
      4090.0000    -5815.88815   -5674.16350     141.72464       -2.05678   -5673.58462     762.14074
      4100.0000    -5818.42805   -5683.40635     135.02171       -2.10729   -5679.95080     751.09121
      4110.0000    -5819.08242   -5688.24128     130.84114       -2.12236   -5681.84948     744.46338
      4120.0000    -5818.42149   -5682.37597     136.04552       -2.14795   -5685.07492     738.03903
      4130.0000    -5815.73681   -5675.31268     140.42413       -2.14192   -5684.31527     742.23915
      4140.0000    -5813.49320   -5675.45476     138.03844       -2.09415   -5678.29477     750.08034
      4150.0000    -5816.81877   -5681.79925     135.01952       -2.08580   -5677.24156     758.53208
      4160.0000    -5812.64713   -5672.98501     139.66212       -2.07086   -5675.35931     755.99423
      4170.0000    -5815.16542   -5676.50473     138.66069       -2.09374   -5678.24304     752.47240
      4180.0000    -5814.35275   -5677.11843     137.23432       -2.08692   -5677.38303     756.67148
      4190.0000    -5821.42968   -5684.69540     136.73427       -2.09338   -5678.19672     757.46671
      4200.0000    -5820.38670   -5680.76102     139.62568       -2.11035   -5680.33562     749.14077
      4210.0000    -5817.86045   -5676.22337     141.63708       -2.08619   -5677.29090     755.46022
      4220.0000    -5818.32570   -5677.25602     141.06968       -2.09062   -5677.84974     753.63105
      4230.0000    -5804.48808   -5664.39943     140.08865       -2.01344   -5668.12181     764.35228
      4240.0000    -5808.44445   -5666.25593     142.18852       -1.99853   -5666.24203     771.03473
      4250.0000    -5809.15735   -5671.71343     137.44393       -2.00211   -5666.69354     767.46718
      4260.0000    -5811.61910   -5675.92363     135.69547       -2.06158   -5674.18935     748.24833
      4270.0000    -5811.37339   -5669.61059     141.76280       -2.07751   -5676.19729     750.53126
      4280.0000    -5814.79533   -5676.88480     137.91053       -2.06696   -5674.86673     756.61327
      4290.0000    -5818.63382   -5681.89466     136.73916       -2.10432   -5679.57632     750.36309
      4300.0000    -5817.13800   -5675.12001     142.01799       -2.11588   -5681.03253     744.83370
      4310.0000    -5812.38737   -5672.46232     139.92505       -2.08636   -5677.31187     753.62537
      4320.0000    -5818.91944   -5682.95866     135.96078       -2.10263   -5679.36263     748.67085
      4330.0000    -5818.36492   -5681.46115     136.90377       -2.11498   -5680.91950     748.59021
      4340.0000    -5820.59089   -5687.21228     133.37861       -2.13611   -5683.58238     740.46350
      4350.0000    -5821.99111   -5681.93151     140.05960       -2.16606   -5687.35757     736.20913
      4360.0000    -5815.95609   -5680.37818     135.57792       -2.11795   -5681.29416     740.76155
      4370.0000    -5810.90739   -5675.16711     135.74028       -2.08677   -5677.36366     756.22641
      4380.0000    -5813.65695   -5670.42071     143.23624       -2.07250   -5675.56542     755.95456
      4390.0000    -5818.66399   -5685.91474     132.74924       -2.13380   -5683.29154     741.61141
      4400.0000    -5815.80395   -5677.89474     137.90921       -2.10982   -5680.26970     745.56874
      4410.0000    -5816.16031   -5678.78472     137.37559       -2.08978   -5677.74368     752.28653
      4420.0000    -5818.84744   -5680.11121     138.73623       -2.11915   -5681.44474     744.38313
      4430.0000    -5814.05069   -5680.15347     133.89723       -2.13746   -5683.75255     741.30586
      4440.0000    -5814.97546   -5677.56365     137.41181       -2.10625   -5679.81922     753.20075
      4450.0000    -5820.18144   -5678.95431     141.22713       -2.11469   -5680.88335     754.50921
      4460.0000    -5814.08662   -5670.58393     143.50269       -2.09528   -5678.43680     755.53242
      4470.0000    -5817.26401   -5684.86678     132.39723       -2.10998   -5680.28910     753.52934
      4480.0000    -5818.89968   -5677.87270     141.02698       -2.12878   -5682.65921     746.80659
      4490.0000    -5816.11266   -5680.92751     135.18514       -2.11273   -5680.63658     762.28161
      4500.0000    -5822.99231   -5682.97769     140.01462       -2.09424   -5678.30560     758.48756
      4510.0000    -5815.98803   -5676.18646     139.80158       -2.11112   -5680.43323     747.48397
      4520.0000    -5809.70874   -5674.06209     135.64665       -2.08462   -5677.09273     752.69978
      4530.0000    -5816.09315   -5680.22049     135.87266       -2.09973   -5678.99696     752.94866
      4540.0000    -5824.42379   -5685.10523     139.31856       -2.11938   -5681.47460     753.34991
      4550.0000    -5828.98092   -5690.75810     138.22281       -2.15700   -5686.21556     746.33603
      4560.0000    -5823.68911   -5687.18837     136.50074       -2.16936   -5687.77366     748.11007
      4570.0000    -5817.23644   -5677.99123     139.24520       -2.13994   -5684.06543     751.45160
      4580.0000    -5822.05513   -5685.97309     136.08204       -2.11109   -5680.42905     756.13322
      4590.0000    -5821.37337   -5684.88196     136.49141       -2.14429   -5684.61405     743.90056
      4600.0000    -5820.20681   -5684.84261     135.36420       -2.15922   -5686.49510     739.45195
      4610.0000    -5820.15190   -5685.31973     134.83216       -2.15784   -5686.32111     737.10901
      4620.0000    -5824.15514   -5684.92949     139.22565       -2.15878   -5686.43959     739.13154
      4630.0000    -5822.49222   -5685.39900     137.09321       -2.15626   -5686.12234     750.24108
      4640.0000    -5811.95363   -5673.43052     138.52311       -2.11512   -5680.93722     749.58758
      4650.0000    -5818.23813   -5683.82575     134.41238       -2.12421   -5682.08303     747.98777
      4660.0000    -5816.67052   -5677.62596     139.04456       -2.09790   -5678.76666     753.36475
      4670.0000    -5816.05000   -5677.33069     138.71931       -2.10246   -5679.34206     751.93115
      4680.0000    -5816.94223   -5683.23518     133.70705       -2.12642   -5682.36187     743.96179
      4690.0000    -5814.36288   -5674.92165     139.44124       -2.10800   -5680.04027     745.35322
      4700.0000    -5811.53133   -5673.86613     137.66520       -2.09297   -5678.14549     751.84103
      4710.0000    -5813.38012   -5671.36633     142.01379       -2.07240   -5675.55330     762.79168
      4720.0000    -5816.03353   -5676.20683     139.82670       -2.07968   -5676.47076     761.09172
      4730.0000    -5818.65296   -5679.47335     139.17961       -2.09436   -5678.32038     756.73213
      4740.0000    -5822.16090   -5685.73164     136.42926       -2.12703   -5682.43792     744.15290
      4750.0000    -5819.81055   -5684.23716     135.57339       -2.13090   -5682.92564     742.38270
      4760.0000    -5820.51975   -5682.00439     138.51536       -2.11635   -5681.09281     753.66008
      4770.0000    -5818.82124   -5682.71756     136.10368       -2.12437   -5682.10313     754.31869
      4780.0000    -5822.15854   -5684.29194     137.86660       -2.09671   -5678.61643     756.50062
      4790.0000    -5819.73826   -5681.45662     138.28164       -2.12938   -5682.73417     752.08461
      4800.0000    -5823.66780   -5684.59197     139.07583       -2.12369   -5682.01763     753.32722
      4810.0000    -5826.79261   -5685.92108     140.87153       -2.14036   -5684.11896     748.96745
      4820.0000    -5815.95289   -5676.67493     139.27796       -2.11503   -5680.92625     748.86166
      4830.0000    -5811.85004   -5675.74108     136.10896       -2.09727   -5678.68796     750.74410
      4840.0000    -5825.89534   -5693.47608     132.41926       -2.15342   -5685.76437     736.02906
      4850.0000    -5819.36784   -5677.90626     141.46158       -2.14612   -5684.84394     743.68838
      4860.0000    -5809.61356   -5670.81002     138.80354       -2.04239   -5671.77028     762.37358
      4870.0000    -5807.38107   -5664.59670     142.78437       -2.01644   -5668.49996     765.51629
      4880.0000    -5815.18198   -5676.46395     138.71803       -2.04683   -5672.32965     759.71463
      4890.0000    -5816.17068   -5678.27419     137.89650       -2.10579   -5679.76130     751.18533
      4900.0000    -5815.61291   -5681.27195     134.34096       -2.06206   -5674.24927     751.96784
      4910.0000    -5814.65693   -5681.41692     133.24001       -2.12651   -5682.37327     735.15770
      4920.0000    -5825.51317   -5693.25593     132.25724       -2.13958   -5684.01950     741.54522
      4930.0000    -5816.27595   -5680.15958     136.11636       -2.15949   -5686.52938     734.72425
      4940.0000    -5818.46207   -5681.66801     136.79406       -2.11344   -5680.72537     747.92250
      4950.0000    -5814.06303   -5673.35242     140.71061       -2.09519   -5678.42557     754.76028
      4960.0000    -5818.59808   -5685.03557     133.56251       -2.12783   -5682.53901     748.93819
      4970.0000    -5823.00147   -5685.12214     137.87933       -2.15805   -5686.34801     735.52000
      4980.0000    -5816.47096   -5677.99966     138.47130       -2.14934   -5685.25058     742.55758
      4990.0000    -5815.91105   -5680.83829     135.07276       -2.12190   -5681.79221     750.40412
      5000.0000    -5821.54484   -5684.18077     137.36407       -2.14085   -5684.18037     746.38964
      5010.0000    -5831.69255   -5703.40458     128.28797       -2.22648   -5694.97331     718.83485
      5020.0000    -5837.75470   -5705.29473     132.45997       -2.31659   -5706.33060     698.35514
      5030.0000    -5833.30128   -5707.84341     125.45787       -2.31698   -5706.37998     701.19444
      5040.0000    -5834.57862   -5708.71717     125.86145       -2.29478   -5703.58113     713.14186
      5050.0000    -5837.80416   -5710.04952     127.75463       -2.34406   -5709.79279     694.59854
      5060.0000    -5835.94986   -5710.60050     125.34936       -2.34899   -5710.41392     697.90395
      5070.0000    -5835.39025   -5714.01256     121.37768       -2.34503   -5709.91466     694.75399
      5080.0000    -5831.41067   -5701.91139     129.49928       -2.34216   -5709.55307     698.65533
      5090.0000    -5838.42340   -5710.48746     127.93594       -2.32712   -5707.65713     704.31729
      5100.0000    -5835.82650   -5709.34133     126.48517       -2.33397   -5708.52026     700.90266
      5110.0000    -5836.84244   -5710.32201     126.52043       -2.35454   -5711.11373     686.96176
      5120.0000    -5839.32397   -5711.78532     127.53866       -2.35124   -5710.69732     694.32053
      5130.0000    -5830.37712   -5701.35595     129.02116       -2.33894   -5709.14712     702.18774
      5140.0000    -5834.56110   -5708.91327     125.64783       -2.30338   -5704.66470     708.58432
      5150.0000    -5835.36541   -5706.39353     128.97188       -2.31448   -5706.06399     705.18819
      5160.0000    -5832.38243   -5708.13933     124.24310       -2.32623   -5707.54478     701.85349
      5170.0000    -5829.46641   -5702.06657     127.39984       -2.28704   -5702.60633     706.40515
      5180.0000    -5830.29456   -5703.48807     126.80649       -2.30158   -5704.43787     703.91563
      5190.0000    -5831.89447   -5702.30333     129.59115       -2.29778   -5703.95954     702.18128
      5200.0000    -5826.14867   -5704.20096     121.94772       -2.28938   -5702.90037     703.94030
      5210.0000    -5832.91939   -5704.79154     128.12785       -2.29560   -5703.68408     700.44092
      5220.0000    -5833.60616   -5703.09040     130.51576       -2.29432   -5703.52364     704.62983
      5230.0000    -5833.97549   -5703.73570     130.23979       -2.28550   -5702.41143     707.09452
      5240.0000    -5831.31615   -5707.55130     123.76486       -2.32006   -5706.76742     700.34797
      5250.0000    -5835.78562   -5711.97797     123.80765       -2.31594   -5706.24782     699.50029
      5260.0000    -5838.83899   -5712.67213     126.16685       -2.35044   -5710.59621     691.60976
      5270.0000    -5831.80130   -5701.17430     130.62700       -2.32847   -5707.82797     701.73379
      5280.0000    -5834.63764   -5701.86650     132.77114       -2.28264   -5702.05170     712.94027
      5290.0000    -5832.72052   -5705.36517     127.35535       -2.29355   -5703.42616     712.70605
      5300.0000    -5842.18576   -5712.56855     129.61720       -2.33273   -5708.36435     702.68115
      5310.0000    -5837.69433   -5704.34175     133.35257       -2.36599   -5712.55608     694.27691
      5320.0000    -5836.87622   -5705.89311     130.98311       -2.33461   -5708.60184     695.20598
      5330.0000    -5835.11054   -5705.38680     129.72374       -2.30555   -5704.93843     705.38459
      5340.0000    -5835.86360   -5707.54869     128.31491       -2.29823   -5704.01600     704.73595
      5350.0000    -5840.86380   -5715.41864     125.44516       -2.34322   -5709.68695     696.23897
      5360.0000    -5834.52909   -5707.40845     127.12064       -2.32309   -5707.14966     702.36180
      5370.0000    -5835.78193   -5708.17064     127.61129       -2.31983   -5706.73839     706.67675
      5380.0000    -5838.63501   -5712.60632     126.02869       -2.34899   -5710.41430     692.02503
      5390.0000    -5830.87315   -5702.32112     128.55204       -2.32536   -5707.43549     697.79507
      5400.0000    -5836.86972   -5711.51502     125.35471       -2.30326   -5704.65007     707.12765
      5410.0000    -5832.86547   -5706.09199     126.77348       -2.36093   -5711.91936     691.03803
      5420.0000    -5832.23097   -5701.97567     130.25530       -2.30771   -5705.21076     702.93783
      5430.0000    -5826.14028   -5696.21598     129.92430       -2.26065   -5699.27951     717.47549
      5440.0000    -5838.09852   -5707.53268     130.56584       -2.28507   -5702.35746     705.99834
      5450.0000    -5833.16952   -5706.72103     126.44849       -2.33028   -5708.05559     705.36831
      5460.0000    -5832.86912   -5707.01169     125.85743       -2.31330   -5705.91563     705.24226
      5470.0000    -5837.96304   -5709.35193     128.61111       -2.31071   -5705.58862     707.43470
      5480.0000    -5843.20708   -5719.74348     123.46360       -2.38322   -5714.72832     692.10783
      5490.0000    -5837.15505   -5706.71895     130.43610       -2.35313   -5710.93526     697.78407
      5500.0000    -5833.57814   -5704.32712     129.25102       -2.30647   -5705.05469     705.48271
      5510.0000    -5835.12407   -5707.66775     127.45632       -2.31148   -5705.68659     706.01693
      5520.0000    -5834.53219   -5707.56835     126.96384       -2.30695   -5705.11555     707.38402
      5530.0000    -5838.81099   -5712.37133     126.43966       -2.34611   -5710.05052     694.83137
      5540.0000    -5839.97785   -5712.92973     127.04812       -2.37819   -5714.09403     687.89566
      5550.0000    -5841.51076   -5713.52361     127.98715       -2.38148   -5714.50849     686.36766
      5560.0000    -5840.90718   -5713.68304     127.22414       -2.35900   -5711.67520     689.98570
      5570.0000    -5839.73912   -5712.14873     127.59039       -2.35047   -5710.60095     694.88845
      5580.0000    -5833.24398   -5706.27359     126.97039       -2.35328   -5710.95506     691.38018
      5590.0000    -5832.80072   -5703.50447     129.29625       -2.29438   -5703.53106     707.11046
      5600.0000    -5843.31076   -5713.13567     130.17509       -2.32260   -5707.08788     703.67157
      5610.0000    -5840.22105   -5713.89797     126.32308       -2.37548   -5713.75305     689.77560
      5620.0000    -5846.24059   -5718.00267     128.23792       -2.40727   -5717.75963     682.53622
      5630.0000    -5838.05230   -5712.10325     125.94905       -2.35949   -5711.73738     695.93312
      5640.0000    -5842.59896   -5713.41853     129.18043       -2.36807   -5712.81818     697.07145
      5650.0000    -5843.37336   -5712.04059     131.33277       -2.33172   -5708.23681     708.40736
      5660.0000    -5843.67638   -5711.30497     132.37141       -2.32196   -5707.00719     714.58439
      5670.0000    -5839.39826   -5711.67549     127.72277       -2.37274   -5713.40776     697.32615
      5680.0000    -5838.87344   -5710.90201     127.97142       -2.35390   -5711.03279     692.86132
      5690.0000    -5838.32301   -5703.80432     134.51869       -2.33941   -5709.20687     694.55014
      5700.0000    -5833.36956   -5710.38381     122.98575       -2.33057   -5708.09216     698.42023
      5710.0000    -5833.72738   -5702.92244     130.80494       -2.31400   -5706.00360     698.37039
      5720.0000    -5835.69797   -5703.52279     132.17518       -2.27633   -5701.25592     706.41991
      5730.0000    -5834.65960   -5704.17103     130.48857       -2.29956   -5704.18406     704.02140
      5740.0000    -5836.91668   -5707.22308     129.69360       -2.31733   -5706.42321     703.48008
      5750.0000    -5834.85288   -5705.71912     129.13376       -2.33711   -5708.91635     698.51050
      5760.0000    -5838.52814   -5711.96010     126.56805       -2.33954   -5709.22244     694.36044
      5770.0000    -5836.96683   -5705.34956     131.61727       -2.34570   -5709.99899     688.85893
      5780.0000    -5832.57175   -5706.48870     126.08305       -2.30326   -5704.65074     705.66580
      5790.0000    -5838.49702   -5708.05492     130.44210       -2.31421   -5706.03021     698.44412
      5800.0000    -5837.19882   -5709.58046     127.61836       -2.29930   -5704.15091     703.60881
      5810.0000    -5836.10804   -5707.08677     129.02127       -2.36886   -5712.91851     685.12930
      5820.0000    -5842.38487   -5710.85926     131.52561       -2.36022   -5711.82905     693.40403
      5830.0000    -5834.63765   -5704.56671     130.07094       -2.34439   -5709.83444     696.48933
      5840.0000    -5829.90058   -5699.89862     130.00196       -2.28487   -5702.33276     712.97343
      5850.0000    -5842.17082   -5712.98996     129.18086       -2.32855   -5707.83755     706.04726
      5860.0000    -5840.20046   -5711.26004     128.94042       -2.34981   -5710.51710     701.48275
      5870.0000    -5834.60528   -5704.20414     130.40113       -2.31395   -5705.99788     706.84365
      5880.0000    -5835.49035   -5708.89244     126.59791       -2.33057   -5708.09244     706.60450
      5890.0000    -5836.09323   -5711.13049     124.96274       -2.33330   -5708.43688     700.95145
      5900.0000    -5837.22575   -5712.06229     125.16347       -2.34998   -5710.53855     696.24636
      5910.0000    -5839.71286   -5712.46784     127.24502       -2.37624   -5713.84821     691.13033
      5920.0000    -5836.78218   -5710.36989     126.41229       -2.35630   -5711.33520     696.66874
      5930.0000    -5830.27928   -5704.18364     126.09564       -2.35675   -5711.39161     691.59447
      5940.0000    -5834.29585   -5705.97153     128.32432       -2.29313   -5703.37380     707.95175
      5950.0000    -5838.42285   -5706.32120     132.10165       -2.31540   -5706.18034     701.27260
      5960.0000    -5837.31573   -5711.72458     125.59115       -2.36605   -5712.56413     696.77382
      5970.0000    -5837.82370   -5710.79854     127.02516       -2.37311   -5713.45437     691.95005
      5980.0000    -5839.40422   -5708.52278     130.88144       -2.35984   -5711.78129     694.99490
      5990.0000    -5838.03815   -5712.95723     125.08092       -2.35758   -5711.49670     697.08088
      6000.0000    -5836.41628   -5711.90210     124.51418       -2.34535   -5709.95498     699.29506
      6010.0000    -5849.86067   -5731.44839     118.41228       -2.47907   -5726.80857     661.31873
      6020.0000    -5857.21623   -5735.52372     121.69251       -2.55312   -5736.14175     645.41667
      6030.0000    -5847.20923   -5729.06857     118.14066       -2.51646   -5731.52192     652.54984
      6040.0000    -5855.34451   -5734.27273     121.07178       -2.54223   -5734.76975     647.67398
      6050.0000    -5854.10561   -5732.00685     122.09876       -2.51300   -5731.08505     658.83845
      6060.0000    -5861.63964   -5745.04791     116.59172       -2.54976   -5735.71828     654.27546
      6070.0000    -5855.53744   -5741.42393     114.11352       -2.61763   -5744.27283     638.87619
      6080.0000    -5861.62205   -5747.81989     113.80216       -2.59929   -5741.96204     644.08397
      6090.0000    -5857.03071   -5740.27151     116.75921       -2.60200   -5742.30339     642.16929
      6100.0000    -5867.83619   -5744.67630     123.15989       -2.61066   -5743.39483     645.08804
      6110.0000    -5858.10699   -5739.54313     118.56386       -2.63008   -5745.84226     641.70458
      6120.0000    -5848.27492   -5729.84848     118.42644       -2.57175   -5738.49084     645.59279
      6130.0000    -5856.36125   -5737.66446     118.69679       -2.52716   -5732.87023     655.29467
      6140.0000    -5854.43627   -5729.44018     124.99609       -2.54488   -5735.10307     654.14962
      6150.0000    -5855.97752   -5737.65003     118.32750       -2.55241   -5736.05320     655.48188
      6160.0000    -5853.17279   -5736.58728     116.58551       -2.54676   -5735.34040     652.65577
      6170.0000    -5851.69548   -5731.71370     119.98178       -2.55358   -5736.19971     648.42438
      6180.0000    -5855.48095   -5735.82893     119.65202       -2.53310   -5733.61944     653.68205
      6190.0000    -5859.16406   -5736.04053     123.12352       -2.56266   -5737.34508     650.58237
      6200.0000    -5853.77950   -5737.23793     116.54157       -2.57189   -5738.50762     645.63666
      6210.0000    -5852.60799   -5737.56801     115.03998       -2.56026   -5737.04159     647.04401
      6220.0000    -5854.35992   -5731.71138     122.64853       -2.58035   -5739.57381     641.25409
      6230.0000    -5850.57281   -5727.42011     123.15270       -2.52567   -5732.68305     657.90462
      6240.0000    -5859.08917   -5742.11989     116.96929       -2.53104   -5733.35901     654.14126
      6250.0000    -5856.77875   -5737.56006     119.21869       -2.55537   -5736.42594     646.48584
      6260.0000    -5858.54372   -5736.10395     122.43977       -2.59459   -5741.36913     634.87221
      6270.0000    -5848.01812   -5726.78460     121.23352       -2.53511   -5733.87195     651.18884
      6280.0000    -5854.83746   -5737.98894     116.84852       -2.51097   -5730.82992     656.44393
      6290.0000    -5855.54986   -5739.29099     116.25887       -2.56747   -5737.95095     638.96620
      6300.0000    -5851.55681   -5731.84517     119.71164       -2.57315   -5738.66687     639.20932
      6310.0000    -5850.28813   -5734.65830     115.62983       -2.55231   -5736.03975     646.78397
