 ## Time[ps]  Epot[eV]  Etot[eV]  Ekin[eV]  <Edelta>  <Etot>  <T[K]>
     27700.0000    -5899.13913   -5789.84314     109.29599        3.68240   -5787.74450     597.77420
     27800.0000    -5899.02122   -5791.96554     107.05568        3.70171   -5785.31120     602.11863
     27900.0000    -5894.30705   -5786.07069     108.23636        3.70756   -5784.57359     603.21156
     28000.0000    -5902.90132   -5787.45655     115.44477        3.70747   -5784.58533     602.37901
     28100.0000    -5895.95588   -5784.21740     111.73847        3.70408   -5785.01160     602.01370
     28200.0000    -5897.77099   -5781.06195     116.70904        3.69697   -5785.90820     598.94225
     28300.0000    -5898.22183   -5788.86699     109.35484        3.69551   -5786.09194     598.66277
     28400.0000    -5896.50417   -5783.79223     112.71195        3.67970   -5788.08498     596.72197
     28500.0000    -5899.23517   -5793.81604     105.41913        3.69482   -5786.17881     601.65449
     28600.0000    -5894.24561   -5782.00907     112.23654        3.68465   -5787.46122     597.83279
     28700.0000    -5893.36169   -5784.01325     109.34843        3.69845   -5785.72176     601.10097
     28800.0000    -5895.58450   -5786.00579     109.57871        3.69117   -5786.63937     596.85327
     28900.0000    -5898.26488   -5789.00581     109.25906        3.69812   -5785.76358     601.29119
     29000.0000    -5896.86098   -5790.17936     106.68162        3.68795   -5787.04459     599.94684
     29100.0000    -5896.57182   -5788.67016     107.90167        3.69309   -5786.39709     597.72545
     29200.0000    -5901.16644   -5793.82523     107.34121        3.68090   -5787.93391     596.24883
     29300.0000    -5901.39599   -5793.55186     107.84414        3.68507   -5787.40843     600.60678
     29400.0000    -5898.87825   -5786.43832     112.43993        3.67594   -5788.55881     598.06383
     29500.0000    -5898.95443   -5795.10851     103.84591        3.68901   -5786.91143     600.66965
     29600.0000    -5903.82608   -5790.34234     113.48374        3.68150   -5787.85858     598.64809
     29700.0000    -5897.43202   -5788.37846     109.05356        3.68935   -5786.86846     598.83717
     29800.0000    -5902.06048   -5789.87806     112.18242        3.67475   -5788.70837     597.44697
     29900.0000    -5896.24039   -5786.51074     109.72965        3.67334   -5788.88671     598.62158
     30000.0000    -5896.59683   -5785.75135     110.84547        3.67717   -5788.40334     599.20835
     30100.0000    -5898.71982   -5787.62041     111.09941        3.70246   -5785.21596     606.02604
     30200.0000    -5896.45388   -5783.86504     112.58884        3.67558   -5788.60444     599.68829
     30300.0000    -5897.46957   -5784.82107     112.64849        3.66973   -5789.34205     597.09824
     30400.0000    -5894.63556   -5782.21262     112.42295        3.67706   -5788.41799     600.36113
